time_index,significant_wave_height_0,significant_wave_height_1,energy_period_0,energy_period_1
2010-01-01 01:00:00+00:00,3.9044025,3.774299,9.699765,9.659255
2010-01-01 02:00:00+00:00,4.2977095,4.0700135,9.665196,9.579424
2010-01-01 03:00:00+00:00,4.1715984,4.111926,9.551531,9.576478
2010-01-01 04:00:00+00:00,4.044351,4.0799575,9.501699,9.547772
2010-01-01 05:00:00+00:00,3.91537,3.9883196,9.483412,9.507507
2010-01-01 06:00:00+00:00,3.7878704,3.9101727,9.477462,9.461844
2010-01-01 07:00:00+00:00,3.6621044,3.8676891,9.46705,9.415751
2010-01-01 08:00:00+00:00,3.5909626,3.8499777,9.409639,9.418411
2010-01-01 09:00:00+00:00,3.5899875,3.8577309,9.278554,9.444284
2010-01-01 10:00:00+00:00,3.6230505,3.8715117,9.198447,9.516106
2010-01-01 11:00:00+00:00,3.6355474,3.8824809,9.212078,9.583731
2010-01-01 12:00:00+00:00,3.6495647,3.8726254,9.249239,9.6488085
2010-01-01 13:00:00+00:00,3.6411927,3.857252,9.303689,9.727433
2010-01-01 14:00:00+00:00,3.6489859,3.8921702,9.335634,9.779886
2010-01-01 15:00:00+00:00,3.7609928,3.9412067,9.261407,9.788429
2010-01-01 16:00:00+00:00,3.986706,4.0212355,9.246725,9.863023
2010-01-01 17:00:00+00:00,4.3342323,4.220386,9.455087,10.039956
2010-01-01 18:00:00+00:00,4.9348984,4.605415,9.607652,10.323791
2010-01-01 19:00:00+00:00,5.481046,5.062313,10.426045,10.8595295
2010-01-01 20:00:00+00:00,5.7474465,5.506983,11.018808,11.4258585
2010-01-01 21:00:00+00:00,5.99528,5.8346257,11.431437,11.855506
2010-01-01 22:00:00+00:00,6.0975766,6.006725,11.692437,12.127686
2010-01-01 23:00:00+00:00,6.103873,6.0634766,11.830818,12.277905
2010-01-02 00:00:00+00:00,6.076393,6.061779,11.883948,12.352467
2010-01-02 01:00:00+00:00,5.9312577,6.0016723,12.048701,12.430725
2010-01-02 02:00:00+00:00,5.864096,5.940107,12.109396,12.483385
2010-01-02 03:00:00+00:00,5.7860646,5.8648353,12.137611,12.505572
2010-01-02 04:00:00+00:00,5.694609,5.7863994,12.163714,12.526001
2010-01-02 05:00:00+00:00,5.5965314,5.7039657,12.17005,12.524735
2010-01-02 06:00:00+00:00,5.485357,5.611874,12.176291,12.503932
2010-01-02 07:00:00+00:00,5.269483,5.4679637,12.181845,12.452635
2010-01-02 08:00:00+00:00,5.1905584,5.3475184,12.19456,12.412893
2010-01-02 09:00:00+00:00,5.1006,5.2576585,12.1498375,12.371333
2010-01-02 10:00:00+00:00,4.9926863,5.146863,12.078394,12.300429
2010-01-02 11:00:00+00:00,4.885006,5.02958,11.996061,12.218697
2010-01-02 12:00:00+00:00,4.783378,4.915529,11.907635,12.13441
2010-01-02 13:00:00+00:00,4.620562,4.7650414,11.781001,12.020151
2010-01-02 14:00:00+00:00,4.5510497,4.6797767,11.7445755,11.961822
2010-01-02 15:00:00+00:00,4.4699373,4.5893188,11.679285,11.887278
2010-01-02 16:00:00+00:00,4.371314,4.483694,11.596815,11.799062
2010-01-02 17:00:00+00:00,4.267853,4.373106,11.511959,11.709555
2010-01-02 18:00:00+00:00,4.1656885,4.26093,11.418471,11.614484
2010-01-02 19:00:00+00:00,4.003799,4.111479,11.27548,11.483522
2010-01-02 20:00:00+00:00,3.9207957,3.9925425,11.21472,11.383922
2010-01-02 21:00:00+00:00,3.8158453,3.8839314,11.105227,11.286419
2010-01-02 22:00:00+00:00,3.6840127,3.7944057,10.982271,11.200155
2010-01-02 23:00:00+00:00,3.61559,3.6887505,10.926592,11.093359
2010-01-03 00:00:00+00:00,3.536494,3.5807927,10.845224,10.98704
2010-01-03 01:00:00+00:00,3.4410124,3.4770563,10.751046,10.891636
2010-01-03 02:00:00+00:00,3.3449028,3.3764923,10.660029,10.802974
2010-01-03 03:00:00+00:00,3.2495642,3.2775953,10.572587,10.716595
2010-01-03 04:00:00+00:00,3.1525,3.1769497,10.481884,10.634671
2010-01-03 05:00:00+00:00,3.0504544,3.0732067,10.38991,10.549066
2010-01-03 06:00:00+00:00,2.9445484,2.9645112,10.293955,10.455616
2010-01-03 07:00:00+00:00,2.8350925,2.851679,10.1943655,10.357405
2010-01-03 08:00:00+00:00,2.7231848,2.7374544,10.092732,10.254101
2010-01-03 09:00:00+00:00,2.6132398,2.6239867,9.993331,10.151819
2010-01-03 10:00:00+00:00,2.5075157,2.5133884,9.905498,10.053112
2010-01-03 11:00:00+00:00,2.4074676,2.406821,9.831438,9.965045
2010-01-03 12:00:00+00:00,2.3122709,2.3052325,9.774939,9.891096
2010-01-03 13:00:00+00:00,2.220441,2.2070076,9.728342,9.830936
2010-01-03 14:00:00+00:00,2.093065,2.0943658,9.660912,9.770049
2010-01-03 15:00:00+00:00,2.030441,2.014129,9.656421,9.7446785
2010-01-03 16:00:00+00:00,1.9571193,1.9358364,9.635442,9.727016
2010-01-03 17:00:00+00:00,1.8782659,1.8592724,9.605816,9.709404
2010-01-03 18:00:00+00:00,1.8010975,1.7901741,9.579027,9.697635
2010-01-03 19:00:00+00:00,1.6843764,1.7162442,9.537975,9.676476
2010-01-03 20:00:00+00:00,1.6232897,1.6663677,9.539956,9.654488
2010-01-03 21:00:00+00:00,1.591363,1.6323808,9.539425,9.634305
2010-01-03 22:00:00+00:00,1.5442737,1.590592,9.503454,9.590029
2010-01-03 23:00:00+00:00,1.5216537,1.5584406,9.486821,9.55079
2010-01-04 00:00:00+00:00,1.5053142,1.5271974,9.486219,9.531266
2010-01-04 01:00:00+00:00,1.4905286,1.4968365,9.512008,9.5357685
2010-01-04 02:00:00+00:00,1.4773132,1.4687043,9.558217,9.573204
2010-01-04 03:00:00+00:00,1.4593892,1.4463071,9.62909,9.645487
2010-01-04 04:00:00+00:00,1.4452158,1.4280199,9.702541,9.743251
2010-01-04 05:00:00+00:00,1.4287602,1.418265,9.795454,9.852305
2010-01-04 06:00:00+00:00,1.4172312,1.4160751,9.874954,9.941651
2010-01-04 07:00:00+00:00,1.3978257,1.4253162,9.981372,10.038174
2010-01-04 08:00:00+00:00,1.3887405,1.4522959,10.016865,10.053466
2010-01-04 09:00:00+00:00,1.3925734,1.4884409,9.992335,9.999716
2010-01-04 10:00:00+00:00,1.4896735,1.5737766,9.197005,9.566267
2010-01-04 11:00:00+00:00,1.5457853,1.6742796,8.992205,9.204662
2010-01-04 12:00:00+00:00,1.6538396,1.7955585,8.631422,8.929217
2010-01-04 13:00:00+00:00,1.7737422,1.9340369,8.460187,8.83125
2010-01-04 14:00:00+00:00,1.9264411,2.1067357,8.42232,8.844214
2010-01-04 15:00:00+00:00,2.1433759,2.3185155,8.374268,8.926193
2010-01-04 16:00:00+00:00,2.3861163,2.5665274,8.494224,9.005005
2010-01-04 17:00:00+00:00,2.6864512,2.8534896,8.649186,9.048582
2010-01-04 18:00:00+00:00,3.0105517,3.1730802,8.7621355,9.081448
2010-01-04 19:00:00+00:00,3.3855574,3.4604156,9.012188,9.209739
2010-01-04 20:00:00+00:00,3.6120145,3.6902306,9.194877,9.347652
2010-01-04 21:00:00+00:00,3.852336,3.8197052,9.275776,9.441551
2010-01-04 22:00:00+00:00,4.023586,3.849864,9.299755,9.454871
2010-01-04 23:00:00+00:00,4.066914,3.816651,9.328035,9.408681
2010-01-05 00:00:00+00:00,4.0024333,3.7414846,9.354682,9.3388405
2010-01-05 01:00:00+00:00,3.8839762,3.6304777,9.390565,9.281524
2010-01-05 02:00:00+00:00,3.7480419,3.5048687,9.399797,9.233702
2010-01-05 03:00:00+00:00,3.6256764,3.422313,9.394645,9.19023
2010-01-05 04:00:00+00:00,3.5153282,3.3120935,9.364058,9.118337
2010-01-05 05:00:00+00:00,3.3879669,3.2175853,9.296493,9.0460415
2010-01-05 06:00:00+00:00,3.2711365,3.1316268,9.212954,8.984712
2010-01-05 07:00:00+00:00,3.1603634,3.0344298,9.1417,8.934373
2010-01-05 08:00:00+00:00,3.0533097,2.93616,9.086179,8.890637
2010-01-05 09:00:00+00:00,2.9505966,2.835,9.041465,8.848852
2010-01-05 10:00:00+00:00,2.8544405,2.7342694,8.987843,8.802021
2010-01-05 11:00:00+00:00,2.765865,2.6395087,8.918108,8.746534
2010-01-05 12:00:00+00:00,2.6849363,2.552472,8.829306,8.677987
2010-01-05 13:00:00+00:00,2.6088705,2.4731424,8.728613,8.609959
2010-01-05 14:00:00+00:00,2.5338254,2.398388,8.59498,8.514307
2010-01-05 15:00:00+00:00,2.476888,2.345134,8.4848585,8.435349
2010-01-05 16:00:00+00:00,2.4228387,2.2994428,8.390644,8.361917
2010-01-05 17:00:00+00:00,2.3685226,2.2595973,8.322143,8.294912
2010-01-05 18:00:00+00:00,2.3110945,2.2253137,8.273361,8.22872
2010-01-05 19:00:00+00:00,2.2459044,2.1878512,8.264783,8.196525
2010-01-05 20:00:00+00:00,2.1784384,2.1509902,8.278174,8.17254
2010-01-05 21:00:00+00:00,2.1118672,2.1136756,8.296674,8.151315
2010-01-05 22:00:00+00:00,2.048645,2.0750005,8.312177,8.129656
2010-01-05 23:00:00+00:00,1.9879817,2.0359502,8.330704,8.098379
2010-01-06 00:00:00+00:00,1.9327408,1.9990238,8.342057,8.061677
2010-01-06 01:00:00+00:00,1.8869988,1.9689984,8.339874,8.013111
2010-01-06 02:00:00+00:00,1.850564,1.9530617,8.332436,7.9469495
2010-01-06 03:00:00+00:00,1.8238558,1.9528874,8.319,7.8701444
2010-01-06 04:00:00+00:00,1.8089231,1.9648317,8.283351,7.797321
2010-01-06 05:00:00+00:00,1.8090954,1.9850945,8.204941,7.726428
2010-01-06 06:00:00+00:00,1.8293324,2.010358,8.076861,7.64788
2010-01-06 07:00:00+00:00,1.8587426,2.018245,7.9854884,7.6373167
2010-01-06 08:00:00+00:00,1.9056869,2.0204618,7.9287953,7.6605325
2010-01-06 09:00:00+00:00,1.9389185,2.0213497,7.930785,7.6998177
2010-01-06 10:00:00+00:00,1.9575795,2.012011,7.982562,7.77244
2010-01-06 11:00:00+00:00,1.9571352,1.9944354,8.074717,7.8824034
2010-01-06 12:00:00+00:00,1.9408879,1.9744791,8.202939,8.034076
2010-01-06 13:00:00+00:00,1.9167767,1.9512281,8.36667,8.253269
2010-01-06 14:00:00+00:00,1.8943706,1.9340943,8.549423,8.504182
2010-01-06 15:00:00+00:00,1.8788306,1.9280103,8.734989,8.770428
2010-01-06 16:00:00+00:00,1.8713597,1.9354042,8.926332,9.051758
2010-01-06 17:00:00+00:00,1.8801714,1.9712676,9.176689,9.43229
2010-01-06 18:00:00+00:00,1.9048084,2.0292408,9.455602,9.772579
2010-01-06 19:00:00+00:00,1.9379214,2.0805144,9.667591,9.986261
2010-01-06 20:00:00+00:00,1.9786638,2.1417902,9.831462,10.14967
2010-01-06 21:00:00+00:00,2.0253885,2.2059395,9.97967,10.283522
2010-01-06 22:00:00+00:00,2.0821037,2.2685533,10.114043,10.388783
2010-01-06 23:00:00+00:00,2.129444,2.3167818,10.227679,10.464103
2010-01-07 00:00:00+00:00,2.1631808,2.348301,10.318256,10.521759
2010-01-07 01:00:00+00:00,2.1923587,2.3690398,10.431801,10.572743
2010-01-07 02:00:00+00:00,2.1954215,2.3698123,10.520229,10.611611
2010-01-07 03:00:00+00:00,2.1940064,2.3594592,10.590783,10.641191
2010-01-07 04:00:00+00:00,2.1907978,2.3499358,10.633021,10.669633
2010-01-07 05:00:00+00:00,2.1849818,2.3369899,10.668517,10.705849
2010-01-07 06:00:00+00:00,2.1779063,2.3237689,10.713754,10.75443
2010-01-07 07:00:00+00:00,2.1696515,2.3121872,10.775177,10.820495
2010-01-07 08:00:00+00:00,2.1627934,2.3029556,10.84306,10.911953
2010-01-07 09:00:00+00:00,2.163124,2.2970355,10.895321,11.030851
2010-01-07 10:00:00+00:00,2.1891723,2.294866,10.812625,11.182999
2010-01-07 11:00:00+00:00,2.2121115,2.2992446,10.829917,11.3770485
2010-01-07 12:00:00+00:00,2.2223725,2.3112407,11.038293,11.61959
2010-01-07 13:00:00+00:00,2.236884,2.331781,11.340477,11.909588
2010-01-07 14:00:00+00:00,2.269176,2.3621573,11.614016,12.24268
2010-01-07 15:00:00+00:00,2.3192587,2.4130747,12.014953,12.6864
2010-01-07 16:00:00+00:00,2.355909,2.4551427,12.286018,13.012448
2010-01-07 17:00:00+00:00,2.3999212,2.5076149,12.61355,13.335852
2010-01-07 18:00:00+00:00,2.4457486,2.571665,12.979464,13.657535
2010-01-07 19:00:00+00:00,2.51207,2.653511,13.411033,13.985571
2010-01-07 20:00:00+00:00,2.5397134,2.7127283,13.648981,14.158013
2010-01-07 21:00:00+00:00,2.5896845,2.7736318,13.812822,14.274373
2010-01-07 22:00:00+00:00,2.6285892,2.8351529,14.029056,14.328805
2010-01-07 23:00:00+00:00,2.6610444,2.887822,14.206198,14.321416
2010-01-08 00:00:00+00:00,2.6982968,2.9343996,14.26576,14.252814
2010-01-08 01:00:00+00:00,2.7613356,2.9947422,14.214682,14.13249
2010-01-08 02:00:00+00:00,2.8187497,3.056138,14.119667,14.004126
2010-01-08 03:00:00+00:00,2.8871517,3.144993,13.984733,13.8433485
2010-01-08 04:00:00+00:00,2.9479303,3.2239125,13.881509,13.721057
2010-01-08 05:00:00+00:00,3.0497086,3.3323643,13.731594,13.586646
2010-01-08 06:00:00+00:00,3.176632,3.4616897,13.538083,13.434465
2010-01-08 07:00:00+00:00,3.30214,3.5835226,13.370317,13.29443
2010-01-08 08:00:00+00:00,3.4010193,3.686538,13.248096,13.159927
2010-01-08 09:00:00+00:00,3.4770992,3.7688007,13.127019,13.027336
2010-01-08 10:00:00+00:00,3.5051033,3.8049152,13.05294,12.941542
2010-01-08 11:00:00+00:00,3.5130765,3.811547,12.972612,12.879783
2010-01-08 12:00:00+00:00,3.5032485,3.7913902,12.888944,12.824807
2010-01-08 13:00:00+00:00,3.4643507,3.7461176,12.783219,12.765814
2010-01-08 14:00:00+00:00,3.4342263,3.7082977,12.737435,12.722744
2010-01-08 15:00:00+00:00,3.3899577,3.6680758,12.673887,12.659308
2010-01-08 16:00:00+00:00,3.3346179,3.6206791,12.6251,12.594445
2010-01-08 17:00:00+00:00,3.2823517,3.57502,12.573998,12.528595
2010-01-08 18:00:00+00:00,3.233368,3.5335104,12.517761,12.443803
2010-01-08 19:00:00+00:00,3.1613104,3.484235,12.433982,12.297934
2010-01-08 20:00:00+00:00,3.1297162,3.473875,12.340817,12.077797
2010-01-08 21:00:00+00:00,3.1101253,3.501498,12.271481,11.778779
2010-01-08 22:00:00+00:00,3.0840423,3.543441,12.085933,11.451646
2010-01-08 23:00:00+00:00,3.0978823,3.5949829,11.809816,11.167328
2010-01-09 00:00:00+00:00,3.1651094,3.6477373,11.401772,10.935996
2010-01-09 01:00:00+00:00,3.235283,3.6789653,11.140071,10.83767
2010-01-09 02:00:00+00:00,3.3047435,3.7078025,10.986331,10.803512
2010-01-09 03:00:00+00:00,3.3848732,3.7373312,10.85436,10.77861
2010-01-09 04:00:00+00:00,3.48289,3.7700336,10.739981,10.771214
2010-01-09 05:00:00+00:00,3.568463,3.7968786,10.666861,10.7688
2010-01-09 06:00:00+00:00,3.6269467,3.8259537,10.617413,10.772979
2010-01-09 07:00:00+00:00,3.6476727,3.8398678,10.658437,10.818379
2010-01-09 08:00:00+00:00,3.6295612,3.821294,10.72297,10.871596
2010-01-09 09:00:00+00:00,3.6086762,3.7928896,10.74842,10.909442
2010-01-09 10:00:00+00:00,3.5521095,3.7488968,10.79949,10.956035
2010-01-09 11:00:00+00:00,3.515568,3.695135,10.823266,11.014617
2010-01-09 12:00:00+00:00,3.4853914,3.641832,10.855295,11.091667
2010-01-09 13:00:00+00:00,3.453764,3.5894663,10.949937,11.226643
2010-01-09 14:00:00+00:00,3.4276955,3.5457947,11.104551,11.414485
2010-01-09 15:00:00+00:00,3.4119027,3.516063,11.307324,11.646349
2010-01-09 16:00:00+00:00,3.4003513,3.5000477,11.57606,11.936683
2010-01-09 17:00:00+00:00,3.3986495,3.5023777,11.891336,12.2609625
2010-01-09 18:00:00+00:00,3.4101074,3.52225,12.2342,12.609568
2010-01-09 19:00:00+00:00,3.4305573,3.5700295,12.607001,13.086059
2010-01-09 20:00:00+00:00,3.4649742,3.6041527,12.961532,13.387167
2010-01-09 21:00:00+00:00,3.5093873,3.665455,13.283646,13.663316
2010-01-09 22:00:00+00:00,3.5607502,3.7405548,13.551837,13.905508
2010-01-09 23:00:00+00:00,3.613181,3.8171692,13.76977,14.087768
2010-01-10 00:00:00+00:00,3.6631126,3.8885772,13.922013,14.21063
2010-01-10 01:00:00+00:00,3.710974,3.9482937,14.058344,14.288275
2010-01-10 02:00:00+00:00,3.7324646,3.9952202,14.111006,14.321126
2010-01-10 03:00:00+00:00,3.7563002,4.027854,14.125289,14.316401
2010-01-10 04:00:00+00:00,3.7666986,4.0457654,14.117599,14.279538
2010-01-10 05:00:00+00:00,3.762007,4.0488114,14.091419,14.22183
2010-01-10 06:00:00+00:00,3.7444046,4.0373664,14.042997,14.145374
2010-01-10 07:00:00+00:00,3.7139995,4.008639,13.985445,14.072289
2010-01-10 08:00:00+00:00,3.673282,3.967724,13.918934,13.993622
2010-01-10 09:00:00+00:00,3.6252584,3.9155133,13.844648,13.916355
2010-01-10 10:00:00+00:00,3.5706842,3.8546848,13.761742,13.83731
2010-01-10 11:00:00+00:00,3.5090106,3.7858279,13.669832,13.753041
2010-01-10 12:00:00+00:00,3.44181,3.7108424,13.568787,13.663475
2010-01-10 13:00:00+00:00,3.3699348,3.632476,13.461798,13.556296
2010-01-10 14:00:00+00:00,3.2927701,3.5516214,13.351116,13.436119
2010-01-10 15:00:00+00:00,3.2143552,3.474063,13.224342,13.283529
2010-01-10 16:00:00+00:00,3.1344614,3.4020588,13.08316,13.088921
2010-01-10 17:00:00+00:00,3.0535944,3.328621,12.91632,12.880814
2010-01-10 18:00:00+00:00,2.9759996,3.2508051,12.718912,12.673979
2010-01-10 19:00:00+00:00,2.866353,3.1546648,12.420931,12.447123
2010-01-10 20:00:00+00:00,2.8025348,3.0540664,12.142129,12.175603
2010-01-10 21:00:00+00:00,2.7496004,2.9869301,11.852562,11.88326
2010-01-10 22:00:00+00:00,2.7235286,2.949601,11.698714,11.655539
2010-01-10 23:00:00+00:00,2.6679509,2.8991916,11.415092,11.261769
2010-01-11 00:00:00+00:00,2.66299,2.9119623,11.098065,10.898261
2010-01-11 01:00:00+00:00,2.6867454,2.9508533,10.909886,10.683236
2010-01-11 02:00:00+00:00,2.7922246,3.037481,10.7741,10.521092
2010-01-11 03:00:00+00:00,2.9189522,3.1689136,10.728097,10.46026
2010-01-11 04:00:00+00:00,3.0827897,3.3249779,10.772512,10.46859
2010-01-11 05:00:00+00:00,3.1869872,3.4529076,10.824339,10.478354
2010-01-11 06:00:00+00:00,3.362079,3.618514,10.937714,10.51292
2010-01-11 07:00:00+00:00,3.66142,3.8615692,11.118758,10.587589
2010-01-11 08:00:00+00:00,3.8071358,4.1120086,11.219329,10.633954
2010-01-11 09:00:00+00:00,4.066578,4.41042,11.43968,10.691376
2010-01-11 10:00:00+00:00,4.4745255,4.7558227,11.73958,10.887873
2010-01-11 11:00:00+00:00,4.7463827,5.021657,11.937095,11.103293
2010-01-11 12:00:00+00:00,4.926498,5.18411,12.060704,11.2900305
2010-01-11 13:00:00+00:00,5.120174,5.277338,12.193518,11.496467
2010-01-11 14:00:00+00:00,5.157439,5.2872963,12.215264,11.631659
2010-01-11 15:00:00+00:00,5.1399064,5.2614045,12.193661,11.677397
2010-01-11 16:00:00+00:00,5.1065464,5.1991224,12.151658,11.702524
2010-01-11 17:00:00+00:00,5.0548477,5.1346436,12.077674,11.716392
2010-01-11 18:00:00+00:00,4.984791,5.015795,11.974926,11.700062
2010-01-11 19:00:00+00:00,4.9468484,4.926194,11.915015,11.672563
2010-01-11 20:00:00+00:00,4.8901505,4.8730316,11.891164,11.609166
2010-01-11 21:00:00+00:00,4.7836866,4.8834558,11.866256,11.520439
2010-01-11 22:00:00+00:00,4.678356,4.9852157,11.847314,11.445535
2010-01-11 23:00:00+00:00,4.6312838,5.155026,11.844002,11.411882
2010-01-12 00:00:00+00:00,4.653684,5.355324,11.859518,11.395582
2010-01-12 01:00:00+00:00,4.7350473,5.6150002,11.89983,11.331
2010-01-12 02:00:00+00:00,4.829345,5.920297,11.937742,11.334167
2010-01-12 03:00:00+00:00,4.9777036,6.1924157,11.977043,11.412415
2010-01-12 04:00:00+00:00,5.2709966,6.31081,12.028761,11.516768
2010-01-12 05:00:00+00:00,5.63407,6.311114,12.066182,11.573998
2010-01-12 06:00:00+00:00,5.821691,6.248141,12.013155,11.592445
2010-01-12 07:00:00+00:00,5.7952056,6.130903,12.032019,11.690707
2010-01-12 08:00:00+00:00,5.6391425,6.0148335,12.051855,11.780133
2010-01-12 09:00:00+00:00,5.4818034,5.8989587,12.078702,11.836208
2010-01-12 10:00:00+00:00,5.346335,5.7665353,12.126695,11.899599
2010-01-12 11:00:00+00:00,5.1629977,5.634501,12.204718,11.982459
2010-01-12 12:00:00+00:00,5.1033874,5.5123296,12.320094,12.079717
2010-01-12 13:00:00+00:00,5.021062,5.390169,12.484174,12.2256775
2010-01-12 14:00:00+00:00,4.953514,5.283011,12.650212,12.398053
2010-01-12 15:00:00+00:00,4.9015617,5.1975327,12.832889,12.5778475
2010-01-12 16:00:00+00:00,4.8533444,5.134209,13.007129,12.775197
2010-01-12 17:00:00+00:00,4.8146324,5.092427,13.159794,12.968652
2010-01-12 18:00:00+00:00,4.7922864,5.07559,13.270571,13.132228
2010-01-12 19:00:00+00:00,4.788302,5.072513,13.339029,13.275228
2010-01-12 20:00:00+00:00,4.809307,5.0814934,13.317614,13.380791
2010-01-12 21:00:00+00:00,4.838377,5.104647,13.278315,13.432586
2010-01-12 22:00:00+00:00,4.8549953,5.132237,13.27197,13.454657
2010-01-12 23:00:00+00:00,4.8564095,5.1591644,13.314314,13.457898
2010-01-13 00:00:00+00:00,4.845155,5.1800723,13.368094,13.458683
2010-01-13 01:00:00+00:00,4.802295,5.1767635,13.490556,13.501008
2010-01-13 02:00:00+00:00,4.7452316,5.155286,13.621547,13.566791
2010-01-13 03:00:00+00:00,4.687527,5.121702,13.728659,13.616154
2010-01-13 04:00:00+00:00,4.635375,5.070266,13.799876,13.661715
2010-01-13 05:00:00+00:00,4.575694,5.0053844,13.853177,13.690337
2010-01-13 06:00:00+00:00,4.507403,4.933031,13.888104,13.690372
2010-01-13 07:00:00+00:00,4.446621,4.869892,13.901699,13.646289
2010-01-13 08:00:00+00:00,4.370846,4.859522,13.898112,13.479874
2010-01-13 09:00:00+00:00,4.3108582,4.9518366,13.875683,13.120399
2010-01-13 10:00:00+00:00,4.269248,5.1191254,13.793127,12.740792
2010-01-13 11:00:00+00:00,4.317252,5.327598,13.49644,12.369939
2010-01-13 12:00:00+00:00,4.523613,5.546201,12.7805,12.019706
2010-01-13 13:00:00+00:00,4.756041,5.6985354,12.234773,11.807714
2010-01-13 14:00:00+00:00,4.978858,5.7789903,11.821721,11.691383
2010-01-13 15:00:00+00:00,5.16471,5.8307757,11.527426,11.559165
2010-01-13 16:00:00+00:00,5.28358,5.800092,11.395579,11.562436
2010-01-13 17:00:00+00:00,5.401131,5.7215314,11.249165,11.624669
2010-01-13 18:00:00+00:00,5.483648,5.589325,11.077786,11.747013
2010-01-13 19:00:00+00:00,5.4699197,5.4365172,10.9763,11.900714
2010-01-13 20:00:00+00:00,5.386232,5.3001013,10.957916,12.008391
2010-01-13 21:00:00+00:00,5.2483974,5.176903,11.053712,12.064659
2010-01-13 22:00:00+00:00,5.092218,5.0602446,11.150493,12.088848
2010-01-13 23:00:00+00:00,4.962106,4.9469886,11.222377,12.100503
2010-01-14 00:00:00+00:00,4.817548,4.8389544,11.309568,12.1024065
2010-01-14 01:00:00+00:00,4.6290293,4.733961,11.474882,12.109008
2010-01-14 02:00:00+00:00,4.5179687,4.632491,11.564356,12.113898
2010-01-14 03:00:00+00:00,4.3411403,4.5310726,11.655087,12.12036
2010-01-14 04:00:00+00:00,4.2214723,4.432303,11.707369,12.123798
2010-01-14 05:00:00+00:00,4.116043,4.337997,11.7332535,12.12749
2010-01-14 06:00:00+00:00,4.00281,4.249544,11.757752,12.130473
2010-01-14 07:00:00+00:00,3.907195,4.166597,11.777161,12.131619
2010-01-14 08:00:00+00:00,3.829279,4.0879245,11.78479,12.128556
2010-01-14 09:00:00+00:00,3.7685509,4.0176435,11.787874,12.116161
2010-01-14 10:00:00+00:00,3.7154229,3.961482,11.78197,12.1050005
2010-01-14 11:00:00+00:00,3.6451957,3.8800213,11.757136,12.067748
2010-01-14 12:00:00+00:00,3.5750945,3.7924712,11.729737,12.02736
2010-01-14 13:00:00+00:00,3.514391,3.7277496,11.691167,11.9998865
2010-01-14 14:00:00+00:00,3.420449,3.6257105,11.571074,11.923063
2010-01-14 15:00:00+00:00,3.3608701,3.5374634,11.428084,11.84741
2010-01-14 16:00:00+00:00,3.3122728,3.4523957,11.281815,11.755319
2010-01-14 17:00:00+00:00,3.2445116,3.367914,11.003277,11.647182
2010-01-14 18:00:00+00:00,3.2218971,3.283992,10.658494,11.520354
2010-01-14 19:00:00+00:00,3.1748369,3.2015944,10.457201,11.374782
2010-01-14 20:00:00+00:00,3.1490984,3.1482604,10.341211,11.249035
2010-01-14 21:00:00+00:00,3.114787,3.071552,10.049994,11.011281
2010-01-14 22:00:00+00:00,3.1131525,3.0338497,9.938988,10.83994
2010-01-14 23:00:00+00:00,3.126682,3.0104687,9.841952,10.669549
2010-01-15 00:00:00+00:00,3.2010481,3.0265296,9.821054,10.543176
2010-01-15 01:00:00+00:00,3.4146712,3.1177547,9.985375,10.529618
2010-01-15 02:00:00+00:00,3.5899527,3.2344248,10.17336,10.619026
2010-01-15 03:00:00+00:00,3.7084084,3.3552034,10.317716,10.732669
2010-01-15 04:00:00+00:00,3.8131058,3.4689572,10.474608,10.847181
2010-01-15 05:00:00+00:00,3.8873844,3.5822852,10.617435,10.945571
2010-01-15 06:00:00+00:00,3.927358,3.6753023,10.706313,10.978723
2010-01-15 07:00:00+00:00,3.9353104,3.7614734,10.874113,11.012894
2010-01-15 08:00:00+00:00,3.933419,3.810826,10.920592,10.998233
2010-01-15 09:00:00+00:00,3.9408033,3.8620827,10.890349,10.919295
2010-01-15 10:00:00+00:00,3.9500916,3.901102,10.829583,10.836562
2010-01-15 11:00:00+00:00,3.9486597,3.9356902,10.744461,10.734396
2010-01-15 12:00:00+00:00,3.960469,3.9860742,10.6433,10.627945
2010-01-15 13:00:00+00:00,4.0290303,4.061809,10.45478,10.525059
2010-01-15 14:00:00+00:00,4.1724176,4.1621413,10.200297,10.437086
2010-01-15 15:00:00+00:00,4.4308443,4.2868695,9.973076,10.365306
2010-01-15 16:00:00+00:00,4.7531185,4.4461493,9.871863,10.2895155
2010-01-15 17:00:00+00:00,5.0837626,4.634453,9.878566,10.205599
2010-01-15 18:00:00+00:00,5.3271036,4.84014,10.04244,10.10834
2010-01-15 19:00:00+00:00,5.4183106,5.008848,10.430806,10.066346
2010-01-15 20:00:00+00:00,5.371863,5.0739164,10.678519,10.217013
2010-01-15 21:00:00+00:00,5.179373,5.109989,10.845828,10.360636
2010-01-15 22:00:00+00:00,5.005517,5.0700274,10.916503,10.524707
2010-01-15 23:00:00+00:00,4.869416,4.9836655,10.916529,10.6152935
2010-01-16 00:00:00+00:00,4.6845,4.8818765,10.884386,10.658654
2010-01-16 01:00:00+00:00,4.487753,4.7508855,10.85607,10.681578
2010-01-16 02:00:00+00:00,4.3080306,4.612789,10.83685,10.713084
2010-01-16 03:00:00+00:00,4.1537766,4.4865093,10.830418,10.722407
